url,recipe_name,ingredient_raw,ingredient_key,quantity,unit
https://www.seriouseats.com/bread-baking-the-simplest-white-bread-recipe-ever,The Simplest White Bread Ever Recipe | Bread Baking,2 1/2 cups (11 1/4 oz) all purpose flour,(11 1/4 oz) all purpose flour,2.5,cup
https://www.seriouseats.com/bread-baking-the-simplest-white-bread-recipe-ever,The Simplest White Bread Ever Recipe | Bread Baking,1 teaspoon salt,salt,1.0,tsp
https://www.seriouseats.com/bread-baking-the-simplest-white-bread-recipe-ever,The Simplest White Bread Ever Recipe | Bread Baking,2 tablespoons olive oil,olive oil,2.0,tbsp
https://www.seriouseats.com/basic-japanese-dashi-recipe,Basic Japanese Dashi,2 quarts (2L) water,quarts (2l) water,2.0,
https://www.seriouseats.com/basic-japanese-dashi-recipe,Basic Japanese Dashi,1 ounce (30g) dried kombu (see note),(30g) dried kombu (see note),1.0,ounce
https://www.seriouseats.com/basic-japanese-dashi-recipe,Basic Japanese Dashi,"1 ounce (30g) packed dried bonito flakes (katsuobushi, see note)","(30g) packed dried bonito flakes (katsuobushi, see note)",1.0,ounce
https://www.seriouseats.com/the-best-simple-roast-turkey-gravy-recipe,The Best Simple Roast Turkey With Gravy,"1 whole turkey, neck and giblets reserved, about 10 to 12 pounds (4.5 to 5kg) (see note)","whole turkey, neck and giblets reserved, about 10 to 12 pounds (4.5 to 5kg) (see note)",1.0,
https://www.seriouseats.com/the-best-simple-roast-turkey-gravy-recipe,The Best Simple Roast Turkey With Gravy,Kosher salt and freshly ground black pepper,kosher salt and freshly ground black pepper,0.0,
https://www.seriouseats.com/the-best-simple-roast-turkey-gravy-recipe,The Best Simple Roast Turkey With Gravy,1 tablespoon (15ml) vegetable oil,(15ml) vegetable oil,1.0,tbsp
https://www.seriouseats.com/the-best-simple-roast-turkey-gravy-recipe,The Best Simple Roast Turkey With Gravy,"1 large onion, roughly chopped","large onion, roughly chopped",1.0,
https://www.seriouseats.com/the-best-simple-roast-turkey-gravy-recipe,The Best Simple Roast Turkey With Gravy,"1 large carrot, peeled and roughly chopped","large carrot, peeled and roughly chopped",1.0,
https://www.seriouseats.com/the-best-simple-roast-turkey-gravy-recipe,The Best Simple Roast Turkey With Gravy,"2 ribs celery, roughly chopped","ribs celery, roughly chopped",2.0,
https://www.seriouseats.com/the-best-simple-roast-turkey-gravy-recipe,The Best Simple Roast Turkey With Gravy,1 1/2 quarts (about 1.5L) homemade or store-bought low-sodium chicken stock,quarts (about 1.5l) homemade or store-bought low-sodium chicken stock,1.5,
https://www.seriouseats.com/the-best-simple-roast-turkey-gravy-recipe,The Best Simple Roast Turkey With Gravy,2 bay leaves,bay leaves,2.0,
https://www.seriouseats.com/the-best-simple-roast-turkey-gravy-recipe,The Best Simple Roast Turkey With Gravy,1 teaspoon (5ml) soy sauce,(5ml) soy sauce,1.0,tsp
https://www.seriouseats.com/the-best-simple-roast-turkey-gravy-recipe,The Best Simple Roast Turkey With Gravy,3 tablespoons (45g) butter,(45g) butter,3.0,tbsp
https://www.seriouseats.com/the-best-simple-roast-turkey-gravy-recipe,The Best Simple Roast Turkey With Gravy,1/4 cup (1 1/2 ounces) flour,(1 1/2 ounces) flour,0.25,cup
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,"2 large onions, split in half","large onions, split in half",2.0,
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,"1 large hand ginger (about 6 inches long), split in half lengthwise","large hand ginger (about 6 inches long), split in half lengthwise",1.0,
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,"3 pounds beef shin, with meat attached","beef shin, with meat attached",3.0,pounds
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,"2 pounds oxtail, cut into 1/2 to 1-inch thick slices","oxtail, cut into 1/2 to 1-inch thick slices",2.0,pounds
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,1 pound boneless beef chuck,boneless beef chuck,1.0,pound
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,1 pound beef brisket,beef brisket,1.0,pound
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,3 whole star anise pods,whole star anise pods,3.0,
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,1 cinnamon stick,cinnamon stick,1.0,
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,1 teaspoon fennel seeds,fennel seeds,1.0,tsp
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,4 cloves,4 cloves,4.0,piece
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,1 teaspoon coriander seeds,coriander seeds,1.0,tsp
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,"1/4 cup fish sauce, plus more to taste","fish sauce, plus more to taste",0.25,cup
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,2 tablespoons sugar (preferably yellow rock sugar),sugar (preferably yellow rock sugar),2.0,tbsp
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,Kosher salt,kosher salt,0.0,
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,6 to 8 servings pho noodles,to 8 servings pho noodles,6.0,
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,"1 pound beef flank steak, sliced thinly against the grain","beef flank steak, sliced thinly against the grain",1.0,pound
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,"2 to 3 cups mixed herbs (cilantro, basil, and mint)","to 3 cups mixed herbs (cilantro, basil, and mint)",2.0,
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,2 to 3 cups trimmed bean sprouts,to 3 cups trimmed bean sprouts,2.0,
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,1/2 cup sliced scallions,sliced scallions,0.5,cup
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,Thinly sliced Thai chiles,thinly sliced thai chiles,0.0,
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,"2 limes, each cut into 4 wedges","limes, each cut into 4 wedges",2.0,
https://www.seriouseats.com/traditional-beef-pho-recipe,The Food Lab's Beef Pho,Hoisin sauce and Sriracha,hoisin sauce and sriracha,0.0,
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,1 egg white,egg white,1.0,
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,2 tablespoons dark soy sauce,dark soy sauce,2.0,tbsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,2 tablespoons Shaoxing wine (see note),shaoxing wine (see note),2.0,tbsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,2 tablespoons 80-proof vodka,80-proof vodka,2.0,tbsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,1/4 teaspoon baking soda,baking soda,0.25,tsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,3 tablespoons corn starch,corn starch,3.0,tbsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,"1 pound boneless, skinless chicken thighs, cut into 1/2- to 3/4-inch chunks (see note)","boneless, skinless chicken thighs, cut into 1/2- to 3/4-inch chunks (see note)",1.0,pound
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,1/2 cup flour,flour,0.5,cup
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,1/2 cup cornstarch,cornstarch,0.5,cup
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,1/2 teaspoon baking powder,baking powder,0.5,tsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,1/2 teaspoon kosher salt,kosher salt,0.5,tsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,1 tablespoon dark soy sauce,dark soy sauce,1.0,tbsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,2 tablespoons Shaoxing wine (see note),shaoxing wine (see note),2.0,tbsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,2 tablespoons Chinese rice vinegar or distilled white vinegar,chinese rice vinegar or distilled white vinegar,2.0,tbsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,3 tablespoons homemade or store-bought low-sodium chicken stock,homemade or store-bought low-sodium chicken stock,3.0,tbsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,4 tablespoons sugar,sugar,4.0,tbsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,1 teaspoon roasted sesame seed oil,roasted sesame seed oil,1.0,tsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,2 teaspoons grated zest and 1/4 cup juice from 1 orange,grated zest and 1/4 cup juice from 1 orange,2.0,tsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,1 tablespoon corn starch,corn starch,1.0,tbsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,4 (2-inch) strips dried orange peel (see note),(2-inch) strips dried orange peel (see note),4.0,
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,"2 teaspoons peanut, vegetable, or canola oil","peanut, vegetable, or canola oil",2.0,tsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,2 teaspoons minced garlic (about 2 medium cloves),minced garlic (about 2 medium cloves),2.0,tsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,2 teaspoons minced fresh ginger (about one 1-inch piece),minced fresh ginger (about one 1-inch piece),2.0,tsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,2 teaspoons thinly sliced scallion bottoms (about 1 scallion),thinly sliced scallion bottoms (about 1 scallion),2.0,tsp
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,"2 quarts of peanut, canola, or vegetable oil for deep frying","quarts of peanut, canola, or vegetable oil for deep frying",2.0,
https://www.seriouseats.com/the-best-chinese-orange-chicken-recipe,Chinese-American Orange Chicken Recipe,Steamed white rice and steamed broccoli for serving,steamed white rice and steamed broccoli for serving,0.0,
https://www.seriouseats.com/cheese-stuffed-colombian-style-arepas-recipe,Cheese-Stuffed Colombian-Style Arepas Recipe,2 cups masarepa (see note),masarepa (see note),2.0,cup
https://www.seriouseats.com/cheese-stuffed-colombian-style-arepas-recipe,Cheese-Stuffed Colombian-Style Arepas Recipe,"2 ounces (about 1/2 cup) finely crumbled queso fresco (optional, see note #2 above)","(about 1/2 cup) finely crumbled queso fresco (optional, see note #2 above)",2.0,ounces
https://www.seriouseats.com/cheese-stuffed-colombian-style-arepas-recipe,Cheese-Stuffed Colombian-Style Arepas Recipe,"2 cups water, plus more as necessary","water, plus more as necessary",2.0,cup
https://www.seriouseats.com/cheese-stuffed-colombian-style-arepas-recipe,Cheese-Stuffed Colombian-Style Arepas Recipe,2 teaspoons vegetable oil,vegetable oil,2.0,tsp
https://www.seriouseats.com/cheese-stuffed-colombian-style-arepas-recipe,Cheese-Stuffed Colombian-Style Arepas Recipe,Kosher salt,kosher salt,0.0,
https://www.seriouseats.com/cheese-stuffed-colombian-style-arepas-recipe,Cheese-Stuffed Colombian-Style Arepas Recipe,"1/2 pound mozzarella or other good melting cheese, sliced or grated","mozzarella or other good melting cheese, sliced or grated",0.5,pound
https://www.seriouseats.com/cheese-stuffed-colombian-style-arepas-recipe,Cheese-Stuffed Colombian-Style Arepas Recipe,2 teaspoons butter,butter,2.0,tsp
https://www.seriouseats.com/chaat-masala-spice-blend-recipe,Chaat Masala (Indian Street Snack Spice Blend),2 1/2 tablespoons (12g) cumin seeds,(12g) cumin seeds,2.5,tbsp
https://www.seriouseats.com/chaat-masala-spice-blend-recipe,Chaat Masala (Indian Street Snack Spice Blend),1 tablespoon (5g) coriander seeds,(5g) coriander seeds,1.0,tbsp
https://www.seriouseats.com/chaat-masala-spice-blend-recipe,Chaat Masala (Indian Street Snack Spice Blend),1 1/2 teaspoons (4g) fennel seeds,(4g) fennel seeds,1.5,tsp
https://www.seriouseats.com/chaat-masala-spice-blend-recipe,Chaat Masala (Indian Street Snack Spice Blend),1 1/2 teaspoons (3g) ajwain seeds,(3g) ajwain seeds,1.5,tsp
https://www.seriouseats.com/chaat-masala-spice-blend-recipe,Chaat Masala (Indian Street Snack Spice Blend),1 tablespoon (3g) dried mint,(3g) dried mint,1.0,tbsp
https://www.seriouseats.com/chaat-masala-spice-blend-recipe,Chaat Masala (Indian Street Snack Spice Blend),1 tablespoon (13g) kala namak powder,(13g) kala namak powder,1.0,tbsp
https://www.seriouseats.com/chaat-masala-spice-blend-recipe,Chaat Masala (Indian Street Snack Spice Blend),"1 teaspoon (5g) Diamond Crystal kosher salt; for table salt, use about half as much by volume or the same weight","(5g) diamond crystal kosher salt; for table salt, use about half as much by volume or the same weight",1.0,tsp
https://www.seriouseats.com/chaat-masala-spice-blend-recipe,Chaat Masala (Indian Street Snack Spice Blend),3 tablespoons (18g) green mango powder,(18g) green mango powder,3.0,tbsp
https://www.seriouseats.com/chaat-masala-spice-blend-recipe,Chaat Masala (Indian Street Snack Spice Blend),4 1/2 teaspoons (16g) tamarind powder,(16g) tamarind powder,4.5,tsp
https://www.seriouseats.com/chaat-masala-spice-blend-recipe,Chaat Masala (Indian Street Snack Spice Blend),1 teaspoon (2g) whole black peppercorns,(2g) whole black peppercorns,1.0,tsp
https://www.seriouseats.com/chaat-masala-spice-blend-recipe,Chaat Masala (Indian Street Snack Spice Blend),5 teaspoons (12g) Kashmiri red chili powder (see note),(12g) kashmiri red chili powder (see note),5.0,tsp
https://www.seriouseats.com/chaat-masala-spice-blend-recipe,Chaat Masala (Indian Street Snack Spice Blend),1 teaspoon (2g) ginger powder,(2g) ginger powder,1.0,tsp
https://www.seriouseats.com/kimchi-jam-recipe-11874034,Kimchi Jam,"16 ounces (454 g) Napa cabbage kimchi, homemade or store-bought, coarsely chopped","(454 g) napa cabbage kimchi, homemade or store-bought, coarsely chopped",16.0,ounces
https://www.seriouseats.com/kimchi-jam-recipe-11874034,Kimchi Jam,1/3 cup light brown sugar (7 1/2 ounces; 213 g),light brown sugar (7 1/2 ounces; 213 g),0.3333333333333333,cup
https://www.seriouseats.com/kimchi-jam-recipe-11874034,Kimchi Jam,1 teaspoon red wine vinegar,red wine vinegar,1.0,tsp
https://www.seriouseats.com/kimchi-jam-recipe-11874034,Kimchi Jam,"1/2 teaspoon Diamond Crystal kosher salt; for table salt, use half as much by volume","diamond crystal kosher salt; for table salt, use half as much by volume",0.5,tsp
https://www.seriouseats.com/cocoa-krispies-treats-recipe-11874013,Malted Cocoa Rice Krispies Treats,"99 g Rice Krispies (3 1/2 ounces; 3 1/2 cups), see notes","rice krispies (3 1/2 ounces; 3 1/2 cups), see notes",99.0,g
https://www.seriouseats.com/cocoa-krispies-treats-recipe-11874013,Malted Cocoa Rice Krispies Treats,85 g Cocoa Krispies (3 ounces; 3 cups),cocoa krispies (3 ounces; 3 cups),85.0,g
https://www.seriouseats.com/cocoa-krispies-treats-recipe-11874013,Malted Cocoa Rice Krispies Treats,"Nonstick cooking spray, for greasing","nonstick cooking spray, for greasing",0.0,
https://www.seriouseats.com/cocoa-krispies-treats-recipe-11874013,Malted Cocoa Rice Krispies Treats,56 g unsalted butter (2 ounces; 4 tablespoons),unsalted butter (2 ounces; 4 tablespoons),56.0,g
https://www.seriouseats.com/cocoa-krispies-treats-recipe-11874013,Malted Cocoa Rice Krispies Treats,"1/2 teaspoon Diamond Crystal kosher salt; for table salt, use half as much by volume","diamond crystal kosher salt; for table salt, use half as much by volume",0.5,tsp
https://www.seriouseats.com/cocoa-krispies-treats-recipe-11874013,Malted Cocoa Rice Krispies Treats,"One 16-ounce bag marshmallows, any size","one 16-ounce bag marshmallows, any size",0.0,
https://www.seriouseats.com/cocoa-krispies-treats-recipe-11874013,Malted Cocoa Rice Krispies Treats,1/2 cup malted milk powder (about 2 1/3 ounces; 65 g),malted milk powder (about 2 1/3 ounces; 65 g),0.5,cup
https://www.seriouseats.com/cocoa-krispies-treats-recipe-11874013,Malted Cocoa Rice Krispies Treats,"149 g dark chocolate (5 1/4 ounces), coarsely chopped (1 cup), between 64 and 70% cacao","dark chocolate (5 1/4 ounces), coarsely chopped (1 cup), between 64 and 70% cacao",149.0,g
https://www.seriouseats.com/cocoa-krispies-treats-recipe-11874013,Malted Cocoa Rice Krispies Treats,"Flaky salt, such as Maldon, to garnish, optional","flaky salt, such as maldon, to garnish, optional",0.0,
